SpreadsheetImportPlus v1,,,,,,,,,,,,,,
từ vựng,nghĩa,loại từ,giải thích,ví dụ,nghĩa ví dụ,collocation,synonym,antonym,tag_1,tag_2,tag_3,tag_4,id,_tags
셋,(thuần Hàn) 3,Số từ,Dạng trước danh từ đơn vị: 세,사과가 **셋** 있어요.,Có **3** quả táo.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00360,THTH::Quyển-01::Bài-05::2.고유어_수사
넷,(thuần Hàn) 4,Số từ,Dạng trước danh từ đơn vị: 네,사과가 **넷** 있어요.,Có **4** quả táo.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00361,THTH::Quyển-01::Bài-05::2.고유어_수사
다섯,(thuần Hàn) 5,Số từ,,사과 **다섯** 개 주세요.,Cho tôi **5** quả táo.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00362,THTH::Quyển-01::Bài-05::2.고유어_수사
여섯,(thuần Hàn) 6,Số từ,,학생 **여섯** 명이 있어요.,Có **6** học sinh.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00363,THTH::Quyển-01::Bài-05::2.고유어_수사
일곱,(thuần Hàn) 7,Số từ,,지금 **일곱** 시예요.,Bây giờ là **7** giờ.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00364,THTH::Quyển-01::Bài-05::2.고유어_수사
여덟,(thuần Hàn) 8,Số từ,,**여덟** 시에 만나요.,Gặp nhau lúc **8** giờ nhé.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00365,THTH::Quyển-01::Bài-05::2.고유어_수사
아홉,(thuần Hàn) 9,Số từ,,**아홉** 시에 수업이 시작해요.,Tiết học bắt đầu lúc **9** giờ.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00366,THTH::Quyển-01::Bài-05::2.고유어_수사
열,(thuần Hàn) 10,Số từ,,**열** 시에 자요.,Tôi ngủ lúc **10** giờ.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00367,THTH::Quyển-01::Bài-05::2.고유어_수사
열하나,(thuần Hàn) 11,Số từ,Dạng trước danh từ đơn vị: 열한,지금 **열한** 시예요.,Bây giờ là **11** giờ.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00368,THTH::Quyển-01::Bài-05::2.고유어_수사
열둘,(thuần Hàn) 12,Số từ,Dạng trước danh từ đơn vị: 열두,지금 **열두** 시예요.,Bây giờ là **12** giờ.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00369,THTH::Quyển-01::Bài-05::2.고유어_수사
열셋,(thuần Hàn) 13,Số từ,Dạng trước danh từ đơn vị: 열세,학생 **열세** 명,**13** học sinh,,,,THTH,Quyển_01,Bài_05,,THTH-01-00370,THTH::Quyển-01::Bài-05::2.고유어_수사
열넷,(thuần Hàn) 14,Số từ,Dạng trước danh từ đơn vị: 열네,**열네** 살,**14** tuổi,,,,THTH,Quyển_01,Bài_05,,THTH-01-00371,THTH::Quyển-01::Bài-05::2.고유어_수사
열다섯,(thuần Hàn) 15,Số từ,,**열다섯** 개,**15** cái,,,,THTH,Quyển_01,Bài_05,,THTH-01-00372,THTH::Quyển-01::Bài-05::2.고유어_수사
열여섯,(thuần Hàn) 16,Số từ,,**열여섯** 살,**16** tuổi,,,,THTH,Quyển_01,Bài_05,,THTH-01-00373,THTH::Quyển-01::Bài-05::2.고유어_수사
열일곱,(thuần Hàn) 17,Số từ,,**열일곱** 명,**17** người,,,,THTH,Quyển_01,Bài_05,,THTH-01-00374,THTH::Quyển-01::Bài-05::2.고유어_수사
열여덟,(thuần Hàn) 18,Số từ,,**열여덟** 시,"**18** giờ (Ít dùng, thường là 오후 여섯 시)",,,,THTH,Quyển_01,Bài_05,,THTH-01-00375,THTH::Quyển-01::Bài-05::2.고유어_수사
열아홉,(thuần Hàn) 19,Số từ,,**열아홉** 살,**19** tuổi,,,,THTH,Quyển_01,Bài_05,,THTH-01-00376,THTH::Quyển-01::Bài-05::2.고유어_수사
스물,(thuần Hàn) 20,Số từ,Dạng trước danh từ đơn vị: 스무,저는 **스무** 살이에요.,Tôi **20** tuổi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00377,THTH::Quyển-01::Bài-05::2.고유어_수사
서른,(thuần Hàn) 30,Số từ,,저는 **서른** 살이에요.,Tôi **30** tuổi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00378,THTH::Quyển-01::Bài-05::2.고유어_수사
마흔,(thuần Hàn) 40,Số từ,,아버지는 **마흔** 살이에요.,Bố tôi **40** tuổi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00379,THTH::Quyển-01::Bài-05::2.고유어_수사
쉰,(thuần Hàn) 50,Số từ,,어머니는 **쉰** 살이에요.,Mẹ tôi **50** tuổi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00380,THTH::Quyển-01::Bài-05::2.고유어_수사
예순,(thuần Hàn) 60,Số từ,,할아버지는 **예순** 살이에요.,Ông tôi **60** tuổi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00381,THTH::Quyển-01::Bài-05::2.고유어_수사
일흔,(thuần Hàn) 70,Số từ,,할머니는 **일흔** 살이에요.,Bà tôi **70** tuổi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00382,THTH::Quyển-01::Bài-05::2.고유어_수사
여든,(thuần Hàn) 80,Số từ,,그분은 **여든** 살이에요.,Vị đó **80** tuổi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00383,THTH::Quyển-01::Bài-05::2.고유어_수사
아흔,(thuần Hàn) 90,Số từ,,그분은 **아흔** 살이에요.,Vị đó **90** tuổi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00384,THTH::Quyển-01::Bài-05::2.고유어_수사
한 명,1 người,Cụm Danh từ,,학생이 **한 명** 있어요.,Có **1 người** học sinh.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00385,THTH::Quyển-01::Bài-05::2.고유어_수사
두 명,2 người,Cụm Danh từ,,학생이 **두 명** 있어요.,Có **2 người** học sinh.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00386,THTH::Quyển-01::Bài-05::2.고유어_수사
세 명,3 người,Cụm Danh từ,,학생이 **세 명** 있어요.,Có **3 người** học sinh.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00387,THTH::Quyển-01::Bài-05::2.고유어_수사
네 명,4 người,Cụm Danh từ,,학생이 **네 명** 있어요.,Có **4 người** học sinh.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00388,THTH::Quyển-01::Bài-05::2.고유어_수사
스무 명,20 người,Cụm Danh từ,,학생이 **스무 명** 있어요.,Có **20 người** học sinh.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00389,THTH::Quyển-01::Bài-05::2.고유어_수사
명 / 사람,người (đơn vị đếm),Danh từ,,학생 다섯 **명**(사람)이 있어요.,Có 5 **người** học sinh.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00390,THTH::Quyển-01::Bài-05::2.고유어_수사
수,số,Danh từ,,학생 **수**가 많아요.,**Số** lượng học sinh nhiều.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00391,THTH::Quyển-01::Bài-05::2.고유어_수사
관형사,Định từ (Tên loại từ),Danh từ,,이것은 **관형사**예요.,Đây là **Định từ**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00392,THTH::Quyển-01::Bài-05::2.고유어_수사
몇 시입니까?,Là mấy giờ?,Câu,,지금 **몇 시입니까?**,Bây giờ **là mấy giờ?**,,,,THTH,Quyển_01,Bài_05,,THTH-01-00393,THTH::Quyển-01::Bài-05::2.고유어_수사
몇 살입니까?,Là mấy tuổi?,Câu,,**몇 살입니까?**,Bạn **mấy tuổi?**,,,,THTH,Quyển_01,Bài_05,,THTH-01-00394,THTH::Quyển-01::Bài-05::2.고유어_수사
몇 번입니까?,Là số mấy?,Câu,,버스가 **몇 번입니까?**,Xe buýt **số mấy?**,,,,THTH,Quyển_01,Bài_05,,THTH-01-00395,THTH::Quyển-01::Bài-05::2.고유어_수사
열한 시,11 giờ,Cụm Danh từ,,지금 **열한 시**예요.,Bây giờ là **11 giờ**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00396,THTH::Quyển-01::Bài-05::2.고유어_수사
열두 시,12 giờ,Cụm Danh từ,,지금 **열두 시**예요.,Bây giờ là **12 giờ**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00397,THTH::Quyển-01::Bài-05::2.고유어_수사
열세 시,13 giờ,Cụm Danh từ,(Tức là 1 giờ chiều - 오후 한 시),**열세 시**(오후 한 시)에 만나요.,Gặp lúc **13 giờ** (1 giờ chiều).,,,,THTH,Quyển_01,Bài_05,,THTH-01-00398,THTH::Quyển-01::Bài-05::2.고유어_수사
열네 시,14 giờ,Cụm Danh từ,(Tức là 2 giờ chiều - 오후 두 시),**열네 시**(오후 두 시)에 회의가 있어요.,Có cuộc họp lúc **14 giờ** (2 giờ chiều).,,,,THTH,Quyển_01,Bài_05,,THTH-01-00399,THTH::Quyển-01::Bài-05::2.고유어_수사
스무 시,20 giờ,Cụm Danh từ,(Tức là 8 giờ tối - 오후 여덟 시),**스무 시**(오후 여덟 시)에 영화를 봐요.,Xem phim lúc **20 giờ** (8 giờ tối).,,,,THTH,Quyển_01,Bài_05,,THTH-01-00400,THTH::Quyển-01::Bài-05::2.고유어_수사
삼십 분,30 phút,Cụm Danh từ,,**삼십 분** 후에 와요.,**30 phút** nữa tôi đến.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00401,THTH::Quyển-01::Bài-05::2.고유어_수사
한 시 반,1 giờ 30 phút,Cụm Danh từ,반 = rưỡi,**한 시 반**에 점심을 먹어요.,Tôi ăn trưa lúc **1 giờ rưỡi**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00402,THTH::Quyển-01::Bài-05::2.고유어_수사
겨울,mùa đông,Danh từ,,저는 **겨울**을 좋아해요.,Tôi thích **mùa đông**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00403,THTH::Quyển-01::Bài-05::3.새_단어
고향,quê hương,Danh từ,,제 **고향**은 베트남이에요.,**Quê hương** tôi là Việt Nam.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00404,THTH::Quyển-01::Bài-05::3.새_단어
공항,sân bay,Danh từ,,**공항**에 가요.,Tôi đi **sân bay**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00405,THTH::Quyển-01::Bài-05::3.새_단어
날,ngày,Danh từ,,오늘은 무슨 **날**이에요?,Hôm nay là **ngày** gì?,,,,THTH,Quyển_01,Bài_05,,THTH-01-00406,THTH::Quyển-01::Bài-05::3.새_단어
남자,đàn ông,Danh từ,,이 사람은 **남자**예요.,Người này là **đàn ông**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00407,THTH::Quyển-01::Bài-05::3.새_단어
여자,phụ nữ,Danh từ,,이 사람은 **여자**예요.,Người này là **phụ nữ**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00408,THTH::Quyển-01::Bài-05::3.새_단어
노래방,phòng karaoke,Danh từ,,**노래방**에 가요.,Tôi đi **phòng karaoke**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00409,THTH::Quyển-01::Bài-05::3.새_단어
받다,nhận,Động từ,,선물을 **받아요**.,Tôi **nhận** quà.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00410,THTH::Quyển-01::Bài-05::3.새_단어
밥,cơm,Danh từ,,**밥**을 먹어요.,Tôi ăn **cơm**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00411,THTH::Quyển-01::Bài-05::3.새_단어
부모님,bố mẹ,Danh từ,,**부모님**은 베트남에 계세요.,**Bố mẹ** tôi ở Việt Nam.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00412,THTH::Quyển-01::Bài-05::3.새_단어
수업,"tiết học, buổi học",Danh từ,,**수업**이 끝났어요.,**Tiết học** kết thúc rồi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00413,THTH::Quyển-01::Bài-05::3.새_단어
수영,bơi/việc bơi,Danh từ,,**수영**을 해요.,Tôi **bơi**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00414,THTH::Quyển-01::Bài-05::3.새_단어
수영하다,bơi lội,Động từ,,저는 **수영해요**.,Tôi **bơi lội**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00415,THTH::Quyển-01::Bài-05::3.새_단어
영문과,Khoa tiếng Anh/Khoa Ngữ văn Anh,Danh từ,,저는 **영문과** 학생이에요.,Tôi là sinh viên **khoa tiếng Anh**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00416,THTH::Quyển-01::Bài-05::3.새_단어
영어,tiếng Anh,Danh từ,,**영어**를 공부해요.,Tôi học **tiếng Anh**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00417,THTH::Quyển-01::Bài-05::3.새_단어
운전하다,lái xe,Động từ,,아버지는 **운전해요**.,Bố tôi **lái xe**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00418,THTH::Quyển-01::Bài-05::3.새_단어
인터넷,internet,Danh từ,,**인터넷**을 해요.,Tôi lướt **internet**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00419,THTH::Quyển-01::Bài-05::3.새_단어
일기,nhật ký,Danh từ,,**일기**를 써요.,Tôi viết **nhật ký**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00420,THTH::Quyển-01::Bài-05::3.새_단어
집,nhà,Danh từ,,저는 **집**에 가요.,Tôi đi về **nhà**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00421,THTH::Quyển-01::Bài-05::3.새_단어
출근,việc đi làm,Danh từ,,**출근** 시간이에요.,Đến giờ **đi làm** rồi.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00422,THTH::Quyển-01::Bài-05::3.새_단어
출발하다,xuất phát,Động từ,,기차가 **출발해요**.,Tàu hỏa **xuất phát**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00423,THTH::Quyển-01::Bài-05::3.새_단어
도착하다,đến nơi,Động từ,,비행기가 **도착해요**.,Máy bay **đến nơi**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00424,THTH::Quyển-01::Bài-05::3.새_단어
5분 후,5 phút sau,Cụm Danh từ,,**5분 후**에 만나요.,Gặp nhau **sau 5 phút** nhé.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00425,THTH::Quyển-01::Bài-05::3.새_단어
한 시간 후,1 tiếng sau,Cụm Danh từ,,**한 시간 후**에 와요.,**1 tiếng nữa** tôi đến.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00426,THTH::Quyển-01::Bài-05::3.새_단어
30분 후,30 phút sau,Cụm Danh từ,,**30분 후**에 시작해요.,**30 phút nữa** bắt đầu.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00427,THTH::Quyển-01::Bài-05::3.새_단어
회사,công ty,Danh từ,,저는 **회사**에 다녀요.,Tôi đi làm ở **công ty**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00428,THTH::Quyển-01::Bài-05::3.새_단어
회의하다,họp,Động từ,,지금 **회의해요**.,Bây giờ đang **họp**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00429,THTH::Quyển-01::Bài-05::3.새_단어
PC방,quán net,Danh từ,,**PC방**에 가요.,Tôi đi **quán net**.,,,,THTH,Quyển_01,Bài_05,,THTH-01-00430,THTH::Quyển-01::Bài-05::3.새_단어
의문,nghi vấn,Danh từ,,**의문**이 있어요.,Tôi có **nghi vấn** (thắc mắc).,,,,THTH,Quyển_01,Bài_06,,THTH-01-00431,THTH::Quyển-01::Bài-06::1.의문관형사
의문관형사,Định từ nghi vấn,Danh từ,,**의문관형사**를 배워요.,Học **định từ nghi vấn**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00432,THTH::Quyển-01::Bài-06::1.의문관형사
무슨,gì,Định từ,"Đứng trước danh từ để hỏi về loại, tên",이게 **무슨** 책이에요?,Đây là sách **gì**?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00433,THTH::Quyển-01::Bài-06::1.의문관형사
어떤,(thế) nào,Định từ,"Đứng trước danh từ để hỏi về tính chất, đặc điểm",**어떤** 음식을 좋아해요?,Bạn thích món ăn **(thế) nào**?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00434,THTH::Quyển-01::Bài-06::1.의문관형사
어느,nào,Định từ,Đứng trước danh từ để lựa chọn trong một nhóm,**어느** 나라 사람이에요?,Bạn là người nước **nào**?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00435,THTH::Quyển-01::Bài-06::1.의문관형사
무슨 일,việc gì,Cụm Danh từ,,**무슨 일** 있어요?,Có **việc gì** vậy?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00436,THTH::Quyển-01::Bài-06::1.의문관형사
무슨 냄새,mùi gì,Cụm Danh từ,,이게 **무슨 냄새**예요?,Đây là **mùi gì** vậy?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00437,THTH::Quyển-01::Bài-06::1.의문관형사
어떤 사람,người thế nào,Cụm Danh từ,,**어떤 사람**을 좋아해요?,Bạn thích **người thế nào**?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00438,THTH::Quyển-01::Bài-06::1.의문관형사
어떤 생각,suy nghĩ như thế nào,Cụm Danh từ,,**어떤 생각**을 해요?,Bạn có **suy nghĩ như thế nào**?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00439,THTH::Quyển-01::Bài-06::1.의문관형사
어느 곳,nơi nào,Cụm Danh từ,,**어느 곳**에 가고 싶어요?,Bạn muốn đi **nơi nào**?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00440,THTH::Quyển-01::Bài-06::1.의문관형사
어느 쪽,phía nào,Cụm Danh từ,,**어느 쪽**으로 갈까요?,Chúng ta đi về **phía nào**?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00441,THTH::Quyển-01::Bài-06::1.의문관형사
활동,hoạt động,Danh từ,,주말 **활동**이 뭐예요?,**Hoạt động** cuối tuần là gì?,,,,THTH,Quyển_01,Bài_06,,THTH-01-00442,THTH::Quyển-01::Bài-06::2.주말_활동
주말 활동,hoạt động cuối tuần,Danh từ,,제 **주말 활동**은 영화 보기예요.,**Hoạt động cuối tuần** của tôi là xem phim.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00443,THTH::Quyển-01::Bài-06::2.주말_활동
영화를 보다,xem phim,Danh từ + Động từ,,주말에 **영화를 봐요**.,Tôi **xem phim** vào cuối tuần.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00444,THTH::Quyển-01::Bài-06::2.주말_활동
여행하다,du lịch,Động từ,,방학에 **여행해요**.,Tôi **du lịch** vào kỳ nghỉ.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00445,THTH::Quyển-01::Bài-06::2.주말_활동
외식하다,ăn ngoài,Động từ,,오늘 저녁에 **외식해요**.,Tối nay tôi **ăn ngoài**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00446,THTH::Quyển-01::Bài-06::2.주말_활동
친구를 만나다,gặp bạn bè,Danh từ + Động từ,,주말에 **친구를 만나요**.,Tôi **gặp bạn bè** vào cuối tuần.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00447,THTH::Quyển-01::Bài-06::2.주말_활동
소풍가다,đi dã ngoại,Động từ,소풍(을) 가다,봄에 **소풍가요**.,Tôi **đi dã ngoại** vào mùa xuân.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00448,THTH::Quyển-01::Bài-06::2.주말_활동
책을 읽다,đọc sách,Danh từ + Động từ,,도서관에서 **책을 읽어요**.,Tôi **đọc sách** ở thư viện.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00449,THTH::Quyển-01::Bài-06::2.주말_활동
가수,ca sĩ,Danh từ,,저는 **가수**가 되고 싶어요.,Tôi muốn trở thành **ca sĩ**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00450,THTH::Quyển-01::Bài-06::3.새_단어
갈비,sườn nướng,Danh từ,,**갈비**를 먹어요.,Tôi ăn **sườn nướng**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00451,THTH::Quyển-01::Bài-06::3.새_단어
김밥,cơm cuộn,Danh từ,,**김밥**을 만들어요.,Tôi làm **cơm cuộn**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00452,THTH::Quyển-01::Bài-06::3.새_단어
동물,động vật,Danh từ,,**동물**을 좋아해요.,Tôi thích **động vật**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00453,THTH::Quyển-01::Bài-06::3.새_단어
개,con chó,Danh từ,,저는 **개**를 키워요.,Tôi nuôi **chó**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00454,THTH::Quyển-01::Bài-06::3.새_단어
고양이,con mèo,Danh từ,,**고양이**가 귀여워요.,**Con mèo** dễ thương.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00455,THTH::Quyển-01::Bài-06::3.새_단어
액션 영화,phim hành động,Cụm Danh từ,,**액션 영화**를 좋아해요.,Tôi thích **phim hành động**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00456,THTH::Quyển-01::Bài-06::3.새_단어
공포 영화,phim kinh dị,Cụm Danh từ,,**공포 영화**를 싫어해요.,Tôi ghét **phim kinh dị**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00457,THTH::Quyển-01::Bài-06::3.새_단어
나무,cái cây,Danh từ,,공원에 **나무**가 많아요.,Ở công viên có nhiều **cây**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00458,THTH::Quyển-01::Bài-06::3.새_단어
낚시,câu cá (việc),Danh từ,,아버지는 **낚시**를 좋아해요.,Bố tôi thích **câu cá**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00459,THTH::Quyển-01::Bài-06::3.새_단어
드라마,phim truyền hình,Danh từ,,한국 **드라마**를 봐요.,Tôi xem **phim truyền hình** Hàn Quốc.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00460,THTH::Quyển-01::Bài-06::3.새_단어
딸기,dâu tây,Danh từ,,**딸기**가 맛있어요.,**Dâu tây** ngon.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00461,THTH::Quyển-01::Bài-06::3.새_단어
라면,mì gói,Danh từ,,**라면**을 끓여요.,Tôi nấu **mì gói**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00462,THTH::Quyển-01::Bài-06::3.새_단어
모자,cái mũ,Danh từ,,**모자**를 써요.,Tôi đội **mũ**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00463,THTH::Quyển-01::Bài-06::3.새_단어
바다,biển,Danh từ,,**바다**에 가고 싶어요.,Tôi muốn đi **biển**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00464,THTH::Quyển-01::Bài-06::3.새_단어
바지,quần,Danh từ,,**바지**를 입어요.,Tôi mặc **quần**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00465,THTH::Quyển-01::Bài-06::3.새_단어
배,thuyền/ quả lê/ bụng,Danh từ,(Đa nghĩa),**배**를 타요. / **배**가 맛있어요. / **배**가 아파요.,Tôi đi **thuyền**. / **Lê** ngon. / Tôi đau **bụng**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00466,THTH::Quyển-01::Bài-06::3.새_단어
불고기,bò nướng,Danh từ,,**불고기**를 좋아해요.,Tôi thích **thịt bò nướng**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00467,THTH::Quyển-01::Bài-06::3.새_단어
포도,nho,Danh từ,,**포도**를 먹어요.,Tôi ăn **nho**.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00468,THTH::Quyển-01::Bài-06::3.새_단어
새,chim,Danh từ,,하늘에 **새**가 날아요.,**Chim** bay trên trời.,,,,THTH,Quyển_01,Bài_06,,THTH-01-00469,THTH::Quyển-01::Bài-06::3.새_단어
